"task_id","scen_id","tag","n","rep","param","post_mean","truth","bias","covered","ci_width","ndiv","ebfmi","rhat_max","comp_fail","dgm_tag","label","truth_defined","ess_min","fit_bad","fit_marginal","ess_tail_min"
"s02_central_n150_r029",2,"central",150,29,"gamma2",-2.06702628340313,-1.83,-0.237026283403125,1,1.89630754,0,0.59515786272387,1.00958721553769,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r029",2,"central",150,29,"alpha",-1.25334171214062,-1.27,0.0166582878593751,1,0.54964131275,0,0.59515786272387,1.00958721553769,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r030",2,"central",150,30,"beta0",-2.18908278634375,-2.07,-0.11908278634375,1,0.74746403,0,0.636551915807069,1.00817105783362,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r030",2,"central",150,30,"beta1",-2.85314757009375,-3.56,0.70685242990625,0,1.344701525,0,0.636551915807069,1.00817105783362,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r030",2,"central",150,30,"beta2",0.304099628492359,0.5,-0.195900371507641,1,0.6257342359475,0,0.636551915807069,1.00817105783362,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r030",2,"central",150,30,"beta_bm",0.481523593154375,0.61,-0.128476406845625,1,0.51156244,0,0.636551915807069,1.00817105783362,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r030",2,"central",150,30,"sigma_y",1.82655210878125,1.81,0.0165521087812499,1,0.12830113,0,0.636551915807069,1.00817105783362,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r030",2,"central",150,30,"tau0",1.07184446774375,0.97,0.10184446774375,1,0.42757650775,0,0.636551915807069,1.00817105783362,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r030",2,"central",150,30,"tau1",2.490869782875,2.2,0.290869782875,1,0.7511206975,0,0.636551915807069,1.00817105783362,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r030",2,"central",150,30,"gamma0",-5.25405882075,-4.09,-1.16405882075,1,2.8444067825,0,0.636551915807069,1.00817105783362,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r030",2,"central",150,30,"gamma1",0.0792253424648187,-0.23,0.309225342464819,1,1.359263291,0,0.636551915807069,1.00817105783362,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r030",2,"central",150,30,"gamma2",-1.12616359290094,-1.83,0.703836407099063,1,2.081199400575,0,0.636551915807069,1.00817105783362,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r030",2,"central",150,30,"alpha",-1.491944375625,-1.27,-0.221944375625,1,0.638225925,0,0.636551915807069,1.00817105783362,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r031",2,"central",150,31,"beta0",-2.5289430636875,-2.07,-0.4589430636875,0,0.7749408775,0,0.572361975738867,1.00755820428975,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r031",2,"central",150,31,"beta1",-3.1919539985625,-3.56,0.3680460014375,1,1.25874046,0,0.572361975738867,1.00755820428975,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r031",2,"central",150,31,"beta2",0.260213982971436,0.5,-0.239786017028564,1,0.61275837125,0,0.572361975738867,1.00755820428975,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r031",2,"central",150,31,"beta_bm",0.787673904340625,0.61,0.177673904340625,1,0.54124983725,0,0.572361975738867,1.00755820428975,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r031",2,"central",150,31,"sigma_y",1.79466727425,1.81,-0.01533272575,1,0.1359695025,0,0.572361975738867,1.00755820428975,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r031",2,"central",150,31,"tau0",1.12519334800937,0.97,0.155193348009375,1,0.40436766675,0,0.572361975738867,1.00755820428975,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r031",2,"central",150,31,"tau1",2.04364528634375,2.2,-0.15635471365625,1,0.6194733325,0,0.572361975738867,1.00755820428975,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r031",2,"central",150,31,"gamma0",-3.62949956578125,-4.09,0.46050043421875,1,2.3402296675,0,0.572361975738867,1.00755820428975,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r031",2,"central",150,31,"gamma1",-0.536668349894819,-0.23,-0.306668349894819,1,1.16540535885,0,0.572361975738867,1.00755820428975,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r031",2,"central",150,31,"gamma2",-1.12362375604185,-1.83,0.706376243958147,1,1.81145623425,0,0.572361975738867,1.00755820428975,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r031",2,"central",150,31,"alpha",-1.11598906156562,-1.27,0.154010938434375,1,0.52078029225,0,0.572361975738867,1.00755820428975,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r032",2,"central",150,32,"beta0",-2.374334953375,-2.07,-0.304334953375,1,0.7304184525,0,0.687017487243793,1.01062133082304,1,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,1,NA
"s02_central_n150_r032",2,"central",150,32,"beta1",-3.11131735340625,-3.56,0.44868264659375,1,1.32852601,0,0.687017487243793,1.01062133082304,1,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,1,NA
"s02_central_n150_r032",2,"central",150,32,"beta2",0.42787824504275,0.5,-0.07212175495725,1,0.5887694545,0,0.687017487243793,1.01062133082304,1,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,1,NA
"s02_central_n150_r032",2,"central",150,32,"beta_bm",0.89457343639375,0.61,0.28457343639375,0,0.5281363885,0,0.687017487243793,1.01062133082304,1,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,1,NA
"s02_central_n150_r032",2,"central",150,32,"sigma_y",1.84892072490625,1.81,0.03892072490625,1,0.129050955,0,0.687017487243793,1.01062133082304,1,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,1,NA
"s02_central_n150_r032",2,"central",150,32,"tau0",0.880974180553125,0.97,-0.0890258194468749,1,0.40911234175,0,0.687017487243793,1.01062133082304,1,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,1,NA
"s02_central_n150_r032",2,"central",150,32,"tau1",2.176710504625,2.2,-0.0232894953750002,1,0.6193705075,0,0.687017487243793,1.01062133082304,1,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,1,NA
"s02_central_n150_r032",2,"central",150,32,"gamma0",-4.25902155396875,-4.09,-0.16902155396875,1,2.2462380575,0,0.687017487243793,1.01062133082304,1,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,1,NA
"s02_central_n150_r032",2,"central",150,32,"gamma1",0.0122745056588031,-0.23,0.242274505658803,1,1.2522381455,0,0.687017487243793,1.01062133082304,1,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,1,NA
"s02_central_n150_r032",2,"central",150,32,"gamma2",-1.09021942888412,-1.83,0.739780571115875,1,2.076452817275,0,0.687017487243793,1.01062133082304,1,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,1,NA
"s02_central_n150_r032",2,"central",150,32,"alpha",-1.14070327993438,-1.27,0.129296720065625,1,0.4552524375,0,0.687017487243793,1.01062133082304,1,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,1,NA
"s02_central_n150_r033",2,"central",150,33,"beta0",-2.22581959303125,-2.07,-0.15581959303125,1,0.7773513775,0,0.605961275816933,1.01049017673049,1,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,1,NA
"s02_central_n150_r033",2,"central",150,33,"beta1",-3.24727981225,-3.56,0.31272018775,1,1.3479111975,0,0.605961275816933,1.01049017673049,1,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,1,NA
"s02_central_n150_r033",2,"central",150,33,"beta2",0.360737832658281,0.5,-0.139262167341719,1,0.611240577475,0,0.605961275816933,1.01049017673049,1,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,1,NA
"s02_central_n150_r033",2,"central",150,33,"beta_bm",0.755724933559375,0.61,0.145724933559375,1,0.5544530995,0,0.605961275816933,1.01049017673049,1,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,1,NA
"s02_central_n150_r033",2,"central",150,33,"sigma_y",1.853252575125,1.81,0.0432525751249999,1,0.134787135,0,0.605961275816933,1.01049017673049,1,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,1,NA
"s02_central_n150_r033",2,"central",150,33,"tau0",0.9794669216,0.97,0.00946692160000007,1,0.43310890525,0,0.605961275816933,1.01049017673049,1,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,1,NA
"s02_central_n150_r033",2,"central",150,33,"tau1",2.38634326278125,2.2,0.18634326278125,1,0.696918095,0,0.605961275816933,1.01049017673049,1,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,1,NA
"s02_central_n150_r033",2,"central",150,33,"gamma0",-3.65226030228125,-4.09,0.43773969771875,1,2.2745162,0,0.605961275816933,1.01049017673049,1,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,1,NA
"s02_central_n150_r033",2,"central",150,33,"gamma1",-0.416679662039707,-0.23,-0.186679662039707,1,1.22961165425,0,0.605961275816933,1.01049017673049,1,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,1,NA
"s02_central_n150_r033",2,"central",150,33,"gamma2",-0.836949702061134,-1.83,0.993050297938866,0,1.93171209425,0,0.605961275816933,1.01049017673049,1,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,1,NA
"s02_central_n150_r033",2,"central",150,33,"alpha",-1.10659860062812,-1.27,0.163401399371875,1,0.514201931,0,0.605961275816933,1.01049017673049,1,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,1,NA
"s02_central_n150_r034",2,"central",150,34,"beta0",-2.3418679691875,-2.07,-0.2718679691875,1,0.77964426,0,0.559341356310719,1.00842914674352,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r034",2,"central",150,34,"beta1",-3.505763756,-3.56,0.0542362440000002,1,1.289771375,0,0.559341356310719,1.00842914674352,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r034",2,"central",150,34,"beta2",0.547892767969688,0.5,0.0478927679696876,1,0.60076737825,0,0.559341356310719,1.00842914674352,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r034",2,"central",150,34,"beta_bm",0.6504150143375,0.61,0.0404150143375001,1,0.575664516,0,0.559341356310719,1.00842914674352,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r034",2,"central",150,34,"sigma_y",1.8003462308125,1.81,-0.00965376918750005,1,0.1394336975,0,0.559341356310719,1.00842914674352,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r034",2,"central",150,34,"tau0",1.0629238680125,0.97,0.0929238680125,1,0.4210031995,0,0.559341356310719,1.00842914674352,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r034",2,"central",150,34,"tau1",2.0496324706875,2.2,-0.1503675293125,1,0.6348318325,0,0.559341356310719,1.00842914674352,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r034",2,"central",150,34,"gamma0",-3.70899527215625,-4.09,0.38100472784375,1,2.172616095,0,0.559341356310719,1.00842914674352,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r034",2,"central",150,34,"gamma1",-0.40874154269255,-0.23,-0.17874154269255,1,1.1803068065,0,0.559341356310719,1.00842914674352,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r034",2,"central",150,34,"gamma2",-1.34333291802781,-1.83,0.486667081972188,1,1.97415173,0,0.559341356310719,1.00842914674352,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r034",2,"central",150,34,"alpha",-1.14743958743125,-1.27,0.12256041256875,1,0.48498846725,0,0.559341356310719,1.00842914674352,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r035",2,"central",150,35,"beta0",-1.7438806091875,-2.07,0.3261193908125,1,0.6857262125,0,0.612597076623839,1.00925725681161,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r035",2,"central",150,35,"beta1",-3.2028778601875,-3.56,0.3571221398125,1,1.3083593225,0,0.612597076623839,1.00925725681161,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r035",2,"central",150,35,"beta2",0.409818767155469,0.5,-0.0901812328445312,1,0.588382422,0,0.612597076623839,1.00925725681161,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r035",2,"central",150,35,"beta_bm",0.452273897134063,0.61,-0.157726102865937,1,0.50159835425,0,0.612597076623839,1.00925725681161,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r035",2,"central",150,35,"sigma_y",1.78715545021875,1.81,-0.0228445497812499,1,0.1276001725,0,0.612597076623839,1.00925725681161,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r035",2,"central",150,35,"tau0",0.837284392840625,0.97,-0.132715607159375,1,0.41933764325,0,0.612597076623839,1.00925725681161,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r035",2,"central",150,35,"tau1",2.35625389265625,2.2,0.15625389265625,1,0.65064068,0,0.612597076623839,1.00925725681161,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r035",2,"central",150,35,"gamma0",-3.67834346090625,-4.09,0.41165653909375,1,2.1743239125,0,0.612597076623839,1.00925725681161,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r035",2,"central",150,35,"gamma1",-0.594953249743497,-0.23,-0.364953249743497,1,1.215513515175,0,0.612597076623839,1.00925725681161,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r035",2,"central",150,35,"gamma2",-1.86044657158125,-1.83,-0.0304465715812499,1,2.080528166,0,0.612597076623839,1.00925725681161,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r035",2,"central",150,35,"alpha",-1.25503595031562,-1.27,0.014964049684375,1,0.518515085,0,0.612597076623839,1.00925725681161,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r036",2,"central",150,36,"beta0",-2.48779279740625,-2.07,-0.41779279740625,0,0.74415302,0,0.64084495127513,1.0070607407898,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r036",2,"central",150,36,"beta1",-2.7663398905,-3.56,0.7936601095,0,1.4265184925,0,0.64084495127513,1.0070607407898,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r036",2,"central",150,36,"beta2",0.188850934979763,0.5,-0.311149065020237,1,0.612679873,0,0.64084495127513,1.0070607407898,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r036",2,"central",150,36,"beta_bm",0.457679234629594,0.61,-0.152320765370406,1,0.5599459875,0,0.64084495127513,1.0070607407898,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r036",2,"central",150,36,"sigma_y",1.82570475540625,1.81,0.0157047554062499,1,0.14001377,0,0.64084495127513,1.0070607407898,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r036",2,"central",150,36,"tau0",0.85315462983125,0.97,-0.11684537016875,1,0.47339744725,0,0.64084495127513,1.0070607407898,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r036",2,"central",150,36,"tau1",2.50468803521875,2.2,0.30468803521875,1,0.7502474725,0,0.64084495127513,1.0070607407898,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r036",2,"central",150,36,"gamma0",-3.276315689,-4.09,0.813684311,1,2.1265082725,0,0.64084495127513,1.0070607407898,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r036",2,"central",150,36,"gamma1",-0.360005750660931,-0.23,-0.130005750660931,1,1.1074171655,0,0.64084495127513,1.0070607407898,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r036",2,"central",150,36,"gamma2",-1.51796705934747,-1.83,0.312032940652531,1,1.9515883275,0,0.64084495127513,1.0070607407898,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r036",2,"central",150,36,"alpha",-1.0912806762875,-1.27,0.1787193237125,1,0.488388518,0,0.64084495127513,1.0070607407898,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r037",2,"central",150,37,"beta0",-2.097318213375,-2.07,-0.0273182133750001,1,0.714652185,0,0.617100366237079,1.00998848516017,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r037",2,"central",150,37,"beta1",-3.82063978015625,-3.56,-0.26063978015625,1,1.2849156975,0,0.617100366237079,1.00998848516017,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r037",2,"central",150,37,"beta2",0.622758832744375,0.5,0.122758832744375,1,0.60340876125,0,0.617100366237079,1.00998848516017,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r037",2,"central",150,37,"beta_bm",0.706101058690625,0.61,0.096101058690625,1,0.5149596295,0,0.617100366237079,1.00998848516017,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r037",2,"central",150,37,"sigma_y",1.81881695321875,1.81,0.00881695321874987,1,0.1317927275,0,0.617100366237079,1.00998848516017,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r037",2,"central",150,37,"tau0",0.94980550024375,0.97,-0.02019449975625,1,0.403005213,0,0.617100366237079,1.00998848516017,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r037",2,"central",150,37,"tau1",1.97255175925,2.2,-0.22744824075,1,0.6078786825,0,0.617100366237079,1.00998848516017,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r037",2,"central",150,37,"gamma0",-4.56698548915625,-4.09,-0.47698548915625,1,2.50553734,0,0.617100366237079,1.00998848516017,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r037",2,"central",150,37,"gamma1",-0.132317940861566,-0.23,0.0976820591384344,1,1.15974295975,0,0.617100366237079,1.00998848516017,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r037",2,"central",150,37,"gamma2",-1.15109406084406,-1.83,0.678905939155938,1,1.695132702,0,0.617100366237079,1.00998848516017,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r037",2,"central",150,37,"alpha",-1.27747903543438,-1.27,-0.007479035434375,1,0.552152895,0,0.617100366237079,1.00998848516017,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r038",2,"central",150,38,"beta0",-2.09910892171875,-2.07,-0.0291089217187501,1,0.7620750875,0,0.603218869063805,1.00848829592099,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r038",2,"central",150,38,"beta1",-2.91130759834375,-3.56,0.64869240165625,1,1.3402147525,0,0.603218869063805,1.00848829592099,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r038",2,"central",150,38,"beta2",0.166138455328166,0.5,-0.333861544671834,0,0.628552143,0,0.603218869063805,1.00848829592099,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r038",2,"central",150,38,"beta_bm",0.334228088496738,0.61,-0.275771911503262,1,0.568768553575,0,0.603218869063805,1.00848829592099,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r038",2,"central",150,38,"sigma_y",1.8616389094375,1.81,0.0516389094375,1,0.133140905,0,0.603218869063805,1.00848829592099,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r038",2,"central",150,38,"tau0",0.99700547495,0.97,0.0270054749500001,1,0.44487319425,0,0.603218869063805,1.00848829592099,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r038",2,"central",150,38,"tau1",2.46313788921875,2.2,0.26313788921875,1,0.7066322225,0,0.603218869063805,1.00848829592099,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r038",2,"central",150,38,"gamma0",-3.753601989125,-4.09,0.336398010875,1,2.3346341225,0,0.603218869063805,1.00848829592099,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r038",2,"central",150,38,"gamma1",-0.171525433768688,-0.23,0.0584745662313125,1,1.15904971275,0,0.603218869063805,1.00848829592099,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r038",2,"central",150,38,"gamma2",-1.05257181433803,-1.83,0.777428185661969,1,1.95271777235,0,0.603218869063805,1.00848829592099,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r038",2,"central",150,38,"alpha",-1.21177992439687,-1.27,0.058220075603125,1,0.54243975275,0,0.603218869063805,1.00848829592099,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r039",2,"central",150,39,"beta0",-2.3580200995,-2.07,-0.2880200995,1,0.7060744425,0,0.592247340045088,1.00821290356921,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r039",2,"central",150,39,"beta1",-3.05094430325,-3.56,0.50905569675,1,1.18415932,0,0.592247340045088,1.00821290356921,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r039",2,"central",150,39,"beta2",0.539193359063437,0.5,0.0391933590634375,1,0.5619268525,0,0.592247340045088,1.00821290356921,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r039",2,"central",150,39,"beta_bm",0.744228496778125,0.61,0.134228496778125,1,0.51522298225,0,0.592247340045088,1.00821290356921,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r039",2,"central",150,39,"sigma_y",1.7857375396875,1.81,-0.0242624603125001,1,0.1242109475,0,0.592247340045088,1.00821290356921,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r039",2,"central",150,39,"tau0",0.95051036805625,0.97,-0.01948963194375,1,0.40713022425,0,0.592247340045088,1.00821290356921,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r039",2,"central",150,39,"tau1",2.05396140434375,2.2,-0.14603859565625,1,0.5907959975,0,0.592247340045088,1.00821290356921,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r039",2,"central",150,39,"gamma0",-4.0769567886875,-4.09,0.0130432113124996,1,2.4887414775,0,0.592247340045088,1.00821290356921,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r039",2,"central",150,39,"gamma1",-0.559299209144956,-0.23,-0.329299209144956,1,1.186653456475,0,0.592247340045088,1.00821290356921,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r039",2,"central",150,39,"gamma2",-1.76233508236562,-1.83,0.0676649176343751,1,1.8523823275,0,0.592247340045088,1.00821290356921,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r039",2,"central",150,39,"alpha",-1.2713964682625,-1.27,-0.00139646826250006,1,0.57095497125,0,0.592247340045088,1.00821290356921,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r040",2,"central",150,40,"beta0",-2.31091060090625,-2.07,-0.24091060090625,1,0.7706203625,0,0.568813985758454,1.00859488410793,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r040",2,"central",150,40,"beta1",-2.8640394121875,-3.56,0.6959605878125,0,1.2954317325,0,0.568813985758454,1.00859488410793,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r040",2,"central",150,40,"beta2",0.217911640569841,0.5,-0.282088359430159,1,0.57672416875,0,0.568813985758454,1.00859488410793,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r040",2,"central",150,40,"beta_bm",0.568747562675938,0.61,-0.0412524373240625,1,0.54156776375,0,0.568813985758454,1.00859488410793,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r040",2,"central",150,40,"sigma_y",1.8274868774375,1.81,0.0174868774374999,1,0.1287965725,0,0.568813985758454,1.00859488410793,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r040",2,"central",150,40,"tau0",1.019104261625,0.97,0.0491042616249999,1,0.42777054575,0,0.568813985758454,1.00859488410793,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r040",2,"central",150,40,"tau1",2.322928954625,2.2,0.122928954625,1,0.6766943175,0,0.568813985758454,1.00859488410793,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r040",2,"central",150,40,"gamma0",-4.9107854524375,-4.09,-0.8207854524375,1,2.60852143,0,0.568813985758454,1.00859488410793,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r040",2,"central",150,40,"gamma1",-0.0383883920275316,-0.23,0.191611607972468,1,1.25658235925,0,0.568813985758454,1.00859488410793,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r040",2,"central",150,40,"gamma2",-0.825258682703969,-1.83,1.00474131729603,1,2.0424383725,0,0.568813985758454,1.00859488410793,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r040",2,"central",150,40,"alpha",-1.3508115957,-1.27,-0.0808115957,1,0.5690262475,0,0.568813985758454,1.00859488410793,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r041",2,"central",150,41,"beta0",-2.12380021721875,-2.07,-0.0538002172187499,1,0.7497914575,0,0.657409029638874,1.00822857365801,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
"s02_central_n150_r041",2,"central",150,41,"beta1",-3.43935870571875,-3.56,0.12064129428125,1,1.381290855,0,0.657409029638874,1.00822857365801,0,"v1_legacy_legacy_hazard",NA,TRUE,NA,0,0,NA
