"task_id","cell_id","model","n","informative","rep","dgm_tag","brier","cal_int","cal_slope","mean_pred","obs_rate","ndiv","ebfmi"
"c2_floor_n150_ni_r054",2,"floor",150,FALSE,54,"v2_cohort_posterior_hazard",0.122520139363646,1.30863765378599,1.38191998777632,0.605613271141837,0.76,0,0.60148851149873
"c2_floor_n150_ni_r055",2,"floor",150,FALSE,55,"v2_cohort_posterior_hazard",0.109060872842058,1.07330483744771,1.70645175999862,0.59045248847913,0.713333333333333,0,0.465738775364547
"c2_floor_n150_ni_r056",2,"floor",150,FALSE,56,"v2_cohort_posterior_hazard",0.120513647363194,1.54068475740703,1.42723600897812,0.622378731247145,0.793333333333333,0,0.590590252589521
"c2_floor_n150_ni_r057",2,"floor",150,FALSE,57,"v2_cohort_posterior_hazard",0.114601426687148,1.50278079288257,1.45675663128796,0.556862175045989,0.72,0,0.571266606066541
"c2_floor_n150_ni_r058",2,"floor",150,FALSE,58,"v2_cohort_posterior_hazard",0.115656610497674,1.17929409911471,1.89092788334251,0.58054061373178,0.72,0,0.626733026273743
"c2_floor_n150_ni_r059",2,"floor",150,FALSE,59,"v2_cohort_posterior_hazard",0.127996744701787,1.44659054166908,1.466155945421,0.589530266517501,0.76,0,0.556170475876731
"c2_floor_n150_ni_r060",2,"floor",150,FALSE,60,"v2_cohort_posterior_hazard",0.113835470926027,1.15034206555262,1.66820557300931,0.602515390681847,0.746666666666667,0,0.646793629146616
"c2_floor_n150_ni_r061",2,"floor",150,FALSE,61,"v2_cohort_posterior_hazard",0.123558049335893,1.32502828657853,1.58724780888973,0.563123712999225,0.713333333333333,0,0.642061075785872
"c2_floor_n150_ni_r062",2,"floor",150,FALSE,62,"v2_cohort_posterior_hazard",0.113859221803653,1.3592442322411,1.4431291343382,0.634263769568727,0.793333333333333,0,0.570165346337982
"c2_floor_n150_ni_r063",2,"floor",150,FALSE,63,"v2_cohort_posterior_hazard",0.120602070465559,1.37378397774787,1.5411799799921,0.583622765996044,0.733333333333333,0,0.546348834944232
"c2_floor_n150_ni_r064",2,"floor",150,FALSE,64,"v2_cohort_posterior_hazard",0.088897131847131,1.24472581072441,2.21801292332155,0.613543449429563,0.733333333333333,0,0.670909145293993
