"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"log_lik_y[1]",-0.117203372805204,-0.059795687,0.147051125515684,0.08395828964943,-0.4364901035,-0.000136931803500001,1.00005167011372,9857.95874080004,5620.1013832391
"log_lik_y[2]",-0.0371624344963609,-0.00674853115,0.0691493866844421,0.010002128427727,-0.182194071,-1.296535965e-07,0.999916768242845,9399.03542042546,5627.69405376768
"log_lik_y[3]",-0.0187245928163996,-0.00110375425,0.0452299992399639,0.00163642481756584,-0.10199932,-2.59837340500001e-10,0.999980074131872,9072.37661175229,5754.02403372139
"log_lik_y[4]",-0.0148895545306099,-0.000518859165,0.0397895527365207,0.000769260563522633,-0.0830893522,-1.86188689500001e-11,0.999951363680851,8941.40396705795,5820.59762616292
"log_lik_y[5]",-0.0126350044052339,-0.000279604615,0.0365920706223791,0.000414541800223942,-0.07148300315,-1.90290823500007e-12,0.999958441010804,8843.64603323072,5753.25702746033
"log_lik_y[6]",-0.0110065757930723,-0.000154735795,0.0343779011664209,0.000229411289590565,-0.0623378256,-2.37464560500004e-13,0.999965033111584,8744.55936925011,5797.59064730835
"log_lik_y[7]",-0.00964780138326322,-7.8434891e-05,0.0327406305986488,0.000116287569393032,-0.0539227385,-1.80146022500002e-14,1.00001641143455,8638.95588470211,5842.49381980772
"log_lik_y[8]",-0.00881995366557763,-4.51300025e-05,0.031992432300821,6.69097417062431e-05,-0.0478531176,-2.04863056500002e-15,0.99998439711603,8558.88341687881,5864.82095823371
"log_lik_y[9]",-1.4402571321825,-1.3850327,0.538242585354486,0.53088466368,-2.407421925,-0.658017021000001,1.0017487388223,4212.91097221825,5302.42388795578
"log_lik_y[10]",-1.0283344121175,-0.97906253,0.411506662692595,0.402597687492,-1.78033242,-0.446655032,1.0012966715788,5013.68670349659,5281.93468266627
"log_lik_y[11]",-3.5942564780375,-3.41228275,1.02562777428012,0.92603744562,-5.54693875,-2.2574529,1.00114401554474,10046.7619555685,6330.32033952811
"log_lik_y[12]",-0.206011770066875,-0.165031925,0.16732507379591,0.143797247979,-0.5368326355,-0.0184857350500001,1.00050561538199,11838.20009553,6346.16222331773
"log_lik_y[13]",-0.0729096033387557,-0.0350862505,0.0981624411224475,0.04742256628515,-0.282376924,-0.000312725254500001,1.00014669978929,11364.012419862,6192.18316591796
"log_lik_y[14]",-0.0535684909146434,-0.0188298505,0.0855685166067409,0.027117397248249,-0.2309255295,-4.63449818e-05,1.00017658657026,10625.2391436321,6301.91756021592
"log_lik_y[15]",-0.0482634824765785,-0.0146441205,0.0822471015419721,0.021367240429185,-0.216111552,-2.15059672500002e-05,1.00018502278002,10344.8079213258,6249.07332748411
"log_lik_y[16]",-0.0400504296384037,-0.0085708739,0.077939646423455,0.0126576469248075,-0.1921750935,-3.58179205e-06,1.00019366477719,9799.22364402938,6104.86140909933
"log_lik_y[17]",-0.0375602001354458,-0.00668802055,0.0771847676701712,0.0098950225858974,-0.183154889,-1.59591329000001e-06,1.00019571081517,9572.41937785249,6130.59831754539
"log_lik_y[18]",-2.4320440242875,-2.39007835,0.423500758163049,0.41079413781,-3.206049845,-1.81943143,1.00020241228711,10899.0290843523,6937.72845353669
"log_lik_y[19]",-1.05790685129875,-1.01091045,0.371013637993932,0.349779061737,-1.72654364,-0.528454623,1.00140766153596,12240.3905891668,6135.26359246351
"log_lik_y[20]",-3.43241177785,-3.28311905,0.969159132878169,0.89048580957,-5.2192494,-2.143786435,1.00193702168811,11262.9384717218,5527.5122435594
"log_lik_y[21]",-0.328060666450605,-0.262160665,0.268168981821608,0.221030967297,-0.8520773245,-0.03635639105,1.00171569151789,10903.4597249401,6641.25536010258
"log_lik_y[22]",-0.28134838099988,-0.207385675,0.261659661353288,0.1985663222487,-0.7899331165,-0.0200192829,1.00122916130625,10639.1647947596,6794.50811760834
"log_lik_y[23]",-0.239298660948689,-0.157570575,0.258750949966532,0.1711045983633,-0.7432434215,-0.00888351156000002,1.00098893040577,10304.1357194883,7064.62635614134
"log_lik_y[24]",-1.590871262475,-1.5707677,0.108717950077906,0.0860998452299999,-1.79780575,-1.457191235,1.00042680376938,6373.54067619834,6842.62147115458
"log_lik_y[25]",-1.7185270372625,-1.6692484,0.200440895885898,0.16225485444,-2.101522205,-1.48675196,1.00096569597927,8908.71052141924,6383.02777327213
"log_lik_y[26]",-0.788578671729875,-0.734200085,0.373807623176758,0.351443828799,-1.489413895,-0.2917534645,1.00109382095719,9346.69033367691,5685.45836522966
"log_lik_y[27]",-0.51337193151315,-0.443172645,0.349624625434773,0.302874364296,-1.184200895,-0.10661838,1.00056238322483,8710.62569110213,6019.04691473349
"log_lik_y[28]",-0.273358043686412,-0.24035655,0.176477554814321,0.162547549332,-0.613544211,-0.05280490285,1.00014543811665,12290.815964507,5933.14634509384
"log_lik_y[29]",-0.221592216433064,-0.187177985,0.158402130898485,0.1417597789986,-0.531605513,-0.0331597842500001,1.00010627149443,12308.7791627024,6171.28571045438
"log_lik_y[30]",-3.0225900881,-2.82896775,0.939051013756843,0.82124468307,-4.852576315,-1.870204205,0.999840094088744,12117.824032357,6098.5929320796
"log_lik_y[31]",-0.138751936155409,-0.103287185,0.126175230219466,0.0984082859067,-0.3881448335,-0.01036910725,1.00004909239695,11984.8406449142,6325.27922586576
"log_lik_y[32]",-0.116306396393076,-0.0806817355,0.116595140471716,0.0828512173293,-0.3449624695,-0.00619456403500001,1.00001788007078,11797.8422399412,6273.7364671688
"log_lik_y[33]",-0.0995738219571969,-0.06377874,0.109265971052269,0.0698617680642,-0.3115929365,-0.00367476211,0.999964879658388,11578.060830552,6275.11249265364
"log_lik_y[34]",-0.085113326763805,-0.0492882935,0.102931124185531,0.0575369528118,-0.2852150315,-0.002160544595,0.999924645880649,11347.5653945343,6381.466054718
"log_lik_y[35]",-0.0584177930010975,-0.023632627,0.092942870763348,0.03174720446373,-0.2341306965,-0.000362319079000001,0.999814696240037,10264.6622410044,6683.62482078646
"log_lik_y[36]",-1.5878560401625,-1.56385745,0.117841164807347,0.0823106902799999,-1.80943946,-1.45506704,1.00013438523439,6233.95961177267,6362.02643412985
"log_lik_y[37]",-1.5641227973,-1.5500675,0.0923504398452514,0.0698564054999999,-1.73357887,-1.44723197,1.00022888304389,5630.54441837647,6096.2703489207
"log_lik_y[38]",-1.57992854195,-1.5576742,0.11545892507149,0.0784687547699998,-1.784191215,-1.44963498,1.00075233013903,3871.83588533679,5076.98654334905
"log_lik_y[39]",-1.79970402215,-1.67882435,0.362806891874259,0.21355192488,-2.49814052,-1.47860008,1.00029750743295,8351.59066075466,5954.02691916153
"log_lik_y[40]",-2.65224693705,-2.58760325,0.506870319997752,0.47292278733,-3.5768769,-1.955070335,1.00005728835015,12265.8452307918,5912.39668839537
"log_lik_y[41]",-0.553104949191375,-0.525094835,0.250144746031234,0.245341070541,-1.005566265,-0.1940279875,1.00000968312476,12967.4949938019,6140.00302399612
"log_lik_y[42]",-0.260756141559534,-0.229435055,0.172289257258751,0.163618675941,-0.5863882515,-0.0420001781000001,0.99995840111575,12189.0328206781,6317.04960727396
"log_lik_y[43]",-0.148866039613649,-0.11560234,0.127494342645337,0.107543867697,-0.402243305,-0.01047178215,0.999928573784705,11328.9750480631,6464.63493339917
"log_lik_y[44]",-0.0908877010979212,-0.058881513,0.0965783205490022,0.066264933021,-0.287201877,-0.00249812121,0.999914658206229,10703.9154163719,6521.75541288506
"log_lik_y[45]",-0.0677119476308825,-0.03828574,0.0815753902793479,0.04737740969913,-0.2355630735,-0.000970092065000006,0.999907889789136,10379.9238449426,6506.57678804662
"log_lik_y[46]",-0.0351996870476115,-0.012720131,0.0560269520784873,0.017903934798708,-0.1468658165,-7.99745448500011e-05,0.99990543578309,9807.72865841105,6355.97962401809
"log_lik_y[47]",-0.0263189675756027,-0.0072888737,0.0475662424777535,0.010538707862382,-0.117092524,-2.20671995e-05,0.99990504050865,9585.46042934236,6381.88506090849
"log_lik_y[48]",-0.0182409509917615,-0.00328615805,0.0389596996532737,0.0048345229229388,-0.0868681274,-3.63374999500001e-06,0.999908696333241,9322.68197812788,6407.68874596994
"log_lik_y[49]",-0.0134504666986842,-0.0015294183,0.0333106703649756,0.00226254539741097,-0.0668480498,-5.93007763500001e-07,0.999910944401181,9119.77826512723,6573.70104932784
"log_lik_y[50]",-0.010727740037188,-0.000818206305,0.0298946786038875,0.00121219888173037,-0.05382750375,-1.29535639e-07,0.999914162452502,8966.19225830653,6602.30943736711
"log_lik_y[51]",-0.736917229114875,-0.696817565,0.316714261876089,0.308576102898,-1.320692655,-0.2883637775,1.00009775808726,9872.06125895799,5814.04225912224
"log_lik_y[52]",-2.22897914015,-2.1159877,0.525859103417243,0.45078126828,-3.27349166,-1.60883537,1.00011539932152,12468.8762865246,5177.17581645317
"log_lik_y[53]",-0.2720524308906,-0.234662245,0.182428547434278,0.170253414723,-0.624212206,-0.0441124043000003,1.00018331493372,13157.23687142,5599.82421232729
"log_lik_y[54]",-0.165421021763984,-0.13072559,0.137961110864857,0.1190266847574,-0.4386632825,-0.01377064465,1.00026206933345,12356.5032794167,5824.96191966639
"log_lik_y[55]",-0.107279413169043,-0.073758538,0.10710981968816,0.0803618029431,-0.321940789,-0.004119603845,1.0001718035796,11330.9490894566,5964.55777469531
"log_lik_y[56]",-0.0635770116707038,-0.034564946,0.078101407600063,0.04415164178544,-0.22319596,-0.000756357295,1.00025264475056,10104.062778701,5575.61091283897
"log_lik_y[57]",-0.0311916641383353,-0.0104413855,0.0503585707712011,0.014974577357943,-0.131310282,-4.61018187000003e-05,1.00023943499695,8916.66905498074,5371.52700295066
"log_lik_y[58]",-0.0187168864633758,-0.0038508416,0.0368189979429136,0.005667372830973,-0.0889938427,-4.00884971500002e-06,1.00028227687054,8264.77176842562,5390.87900791511
"log_lik_y[59]",-0.0120880126957395,-0.00142277305,0.028356443286857,0.00210676668328665,-0.06284604905,-3.306602365e-07,1.00025080874543,7789.37675659803,5444.92120641829
"log_lik_y[60]",-0.00865049691119642,-0.000595005295,0.023396612237124,0.000881943001927281,-0.0468762381,-3.70068583500001e-08,1.00030043332637,7458.33168914185,5361.99830633661
"log_lik_y[61]",-0.00647238142898806,-0.0002503213,0.019955453796789,0.000371111870556154,-0.03577980985,-3.96273387000003e-09,1.0002803647326,7198.13538296394,5503.44951604909
"log_lik_y[62]",-0.00512577099756574,-0.00011659568,0.0176766707138349,0.000172863213720789,-0.02740324015,-4.88685874e-10,1.00022695513098,6995.74537610435,5444.12212718985
"log_lik_y[63]",-0.00367868257998975,-3.2008214e-05,0.0150847138150606,4.74553571809951e-05,-0.01856421915,-1.410211805e-11,1.00022486562472,6716.14441321466,5444.5411319987
"log_lik_y[64]",-0.00350630936958912,-2.6050959e-05,0.0147684450736893,3.86231412886709e-05,-0.01774586,-7.42599512000000e-12,1.0002390639588,6675.66131314946,5483.95594901566
"log_lik_y[65]",-1.6880705583,-1.6332473,0.19913770241192,0.15073994502,-2.067471395,-1.472788045,0.999865809372469,5432.82377918776,5962.88393897878
"log_lik_y[66]",-1.687098197875,-1.64330575,0.179355013024944,0.14296052043,-2.043635965,-1.483347825,0.999876370940157,9288.0897900828,6894.46872980051
"log_lik_y[67]",-0.70247297727225,-0.672048455,0.282673630873143,0.2771490897,-1.20473413,-0.2944326475,1.00046516086096,12565.9821984035,5958.30912877066
"log_lik_y[68]",-0.401963747388021,-0.367884955,0.223593081373233,0.217689172071,-0.8201750705,-0.102663269,1.00027266766726,11243.5226521547,6059.14284456472
"log_lik_y[69]",-0.191300225350753,-0.15248516,0.157052479923724,0.1376740566054,-0.504934196,-0.01691293045,1.00016444941055,9463.90276046377,5921.70609342569
"log_lik_y[70]",-0.0962715928396434,-0.058933429,0.10847151355652,0.0702916049388,-0.323532275,-0.002020999595,1.00000728007206,8472.09411588245,5716.39624355607
"log_lik_y[71]",-0.0551413327581391,-0.0237712805,0.078774802911869,0.03253316156181,-0.222081424,-0.000254137957000001,0.999909066582825,7949.31188688385,5852.30330308764
"log_lik_y[72]",-0.0257267330829737,-0.00530603255,0.0500998287467591,0.0077992600181538,-0.126722349,-6.52596055500001e-06,0.999906467980827,7433.01328442755,5818.65704681795
"log_lik_y[73]",-0.0098860709211287,-0.000444146145,0.0283151236096556,0.000658438388380784,-0.053967217,-1.29156483500003e-08,0.999944836674449,6963.80926289778,5760.99770785034
"log_lik_y[74]",-0.00429571232749342,-2.10332525e-05,0.0178154192284188,3.11838963172823e-05,-0.0224648744,-4.13311811500008e-12,0.999975619333874,6627.50123340207,5804.84869854659
"log_lik_y[75]",-0.00316327484192466,-4.6563512e-06,0.015365015945007,6.90350627046489e-06,-0.0150294425,-7.06745593000002e-14,0.999976216343351,6508.23981563692,5762.19882342543
"log_lik_y[76]",-0.00267670885969829,-1.79181065e-06,0.0143005765334832,2.65653846915482e-06,-0.01153050935,-4.99618617000002e-15,1.00003113643894,6447.06875090904,5676.04778100411
"log_lik_y[77]",-0.00205630148832568,-2.79865535e-07,0.0130244173184495,4.14928642190157e-07,-0.007426047985,-2.75038544e-17,1.00003391814694,6336.07366689702,5762.07716794435
"log_lik_y[78]",-1.66356095395,-1.62960275,0.155611512571442,0.12652552878,-1.95636827,-1.477212075,1.00060938003915,6995.99948321152,6892.74281958833
"log_lik_y[79]",-1.5659679004,-1.5519339,0.0928400323409199,0.0725124833999998,-1.733432055,-1.448469195,1.00041589855545,5952.38194472918,5937.90783415767
"log_lik_y[80]",-1.6508987915375,-1.6172696,0.148521745764036,0.12247840143,-1.93627518,-1.473012705,0.999972474983302,8141.83946001883,7202.22790401283
"log_lik_y[81]",-1.741354311625,-1.69380515,0.211189591523824,0.18686964681,-2.14634957,-1.492321525,0.999991441471642,8242.86858597359,7380.2794956044
"log_lik_y[82]",-1.61911487713375,-1.5446706,0.570350008020999,0.52978197993,-2.682111175,-0.8346966955,1.00019493827194,8194.55572713885,6163.04335888894
"log_lik_y[83]",-1.6020338238875,-1.57284305,0.127418860128527,0.09085239366,-1.848677215,-1.45914589,0.999768098975495,6538.81808690466,6726.39204590364
"log_lik_y[84]",-1.5919740773,-1.5656944,0.120903209232712,0.0855449821799998,-1.823567945,-1.45411043,0.999900431150603,4760.06671802961,5200.18507613682
"log_lik_y[85]",-1.6518653720875,-1.59229425,0.19809497101409,0.11882512677,-2.039711875,-1.460878105,1.00011728454817,5152.4696767453,5791.64222516482
"log_lik_y[86]",-1.6824103666375,-1.60302915,0.24506386460593,0.12935944455,-2.175631175,-1.462632885,1.00015709349657,5408.08046218934,6295.44333371766
"log_lik_y[87]",-0.16355065844235,-0.13932453,0.114435864993307,0.101802988455,-0.385383226,-0.0271769053000001,0.999988331012256,9503.21084126659,6324.74486071304
"log_lik_y[88]",-0.136077939592708,-0.11227567,0.102066606324351,0.0883035314616,-0.3344440725,-0.01850937125,1.00006127914918,9506.82233404494,6405.92350800174
"log_lik_y[89]",-0.119120702944174,-0.0964687115,0.0942852382077713,0.0803584233564,-0.303983603,-0.0139343137,1.00006756681173,9502.61312230419,6382.23427694949
"log_lik_y[90]",-0.116513362289665,-0.0941856325,0.0930825042273209,0.078981867804,-0.2992376665,-0.01333321535,1.00009617202096,9498.02555438802,6460.0158774543
"log_lik_y[91]",-0.103024738070119,-0.081400108,0.0868598112866971,0.0717516219756,-0.2743590435,-0.00980682911,1.00006312320449,9466.4831159532,6339.28699829693
"log_lik_y[92]",-3.7235983553875,-3.5063424,1.1001985326543,0.95183260998,-5.787425575,-2.332047795,1.0004323329239,9358.95997098241,6410.11085456906
"log_lik_y[93]",-0.0923239961172665,-0.0704864115,0.0819727720608201,0.0650300554659,-0.2535604055,-0.00735681452000001,1.00007790160679,9362.86859585668,6366.55979967308
"log_lik_y[94]",-0.0830824277420018,-0.0612797765,0.0778714796521245,0.0592990243944,-0.239332866,-0.00547476946500002,1.00004189885679,9296.62716252379,6161.45106616476
"log_lik_y[95]",-0.0765688322631426,-0.0545916005,0.0751245869964121,0.0547822664445,-0.2287202855,-0.004296995425,0.999948192575561,9261.7420466375,6230.52900675658
"log_lik_y[96]",-0.071242985567469,-0.049009786,0.0730417210338187,0.0509680236786,-0.2181532025,-0.003321243615,0.999912222791784,9181.85284835614,6276.57635738308
"log_lik_y[97]",-0.0667269196170523,-0.0441526145,0.0714688478302247,0.0474955446756,-0.211320902,-0.0025986314,0.999951990946963,9099.08213850174,6488.96862033643
"log_lik_y[98]",-0.0625847148613989,-0.0394520355,0.0702839026119384,0.04411876779912,-0.2048349205,-0.00197330103,0.999829855152855,9012.31545090928,6482.31793068419
"log_lik_y[99]",-0.0594210963086691,-0.035878565,0.0696501570978636,0.04135540518249,-0.2007396685,-0.00157315662,0.999807160047842,8925.81266084666,6837.36644115356
"log_lik_y[100]",-1.904422705075,-1.8347149,0.314897313320169,0.27459642315,-2.518496305,-1.53113094,0.999944708923967,11811.9742541454,6469.76229309415
"log_lik_y[101]",-0.460904118829275,-0.42364743,0.260931674634331,0.255800220501,-0.945254745,-0.1091774985,1.000229755523,11185.4919806527,6602.92229671651
"log_lik_y[102]",-0.253703515673755,-0.21105193,0.194639987645947,0.1785646916697,-0.6341534785,-0.02741374655,1.00051623551603,10268.0041034647,6743.37461201823
"log_lik_y[103]",-0.109724609626322,-0.067350611,0.124166913106363,0.0812578211487,-0.368932292,-0.002239806745,1.00082152756212,9475.87000915264,6438.47102976607
"log_lik_y[104]",-0.0584689156939588,-0.0239376185,0.0874136889144939,0.03339140867916,-0.236044267,-0.000187641643500001,1.00058237259318,9084.99008815816,6369.77202036868
"log_lik_y[105]",-0.0305073636852052,-0.00631504025,0.0612778546343681,0.009291547055238,-0.142690944,-6.89250771500001e-06,1.00064041613617,8785.52257501322,6307.27269268894
"log_lik_y[106]",-0.019790692321946,-0.00214985545,0.049179764063241,0.00318424427328945,-0.09862290335,-4.01303788000001e-07,1.00062419003874,8604.32294657208,6417.49748187204
"log_lik_y[107]",-0.0132932453581205,-0.000606440725,0.0411655989717239,0.000899044870867563,-0.06903555085,-1.33298392000002e-08,1.00047717592792,8444.35781851257,6416.50650680185
"log_lik_y[108]",-0.0986381214180185,-0.044940917,0.136235181872228,0.06190908557799,-0.3802573115,-0.000235207451500001,0.999880466278182,7295.11050349591,5451.24231844329
"log_lik_y[109]",-0.0575765772505637,-0.0213763905,0.0852188730032692,0.031091161806684,-0.2329241715,-1.756788395e-05,1.00012936578299,9356.43298032964,5039.58742997497
"log_lik_y[110]",-0.0295660689076329,-0.0059638336,0.054850406370218,0.0088312417380222,-0.1404081395,-3.94020925000001e-07,1.00014005357621,9003.51011157488,5259.91529833982
"log_lik_y[111]",-0.0230282105594264,-0.00347491875,0.0466315667985197,0.00515006269025178,-0.1156468895,-7.84089764000005e-08,1.00014162406564,8836.87430564318,5444.94100345616
"log_lik_y[112]",-0.0177718053988013,-0.00186723145,0.0395398164338169,0.00276819409964028,-0.0939741585,-1.18394322500002e-08,1.0001385125802,8662.66937792983,5310.97702036229
"log_lik_y[113]",-0.0146728626843485,-0.00113412415,0.0351054889088163,0.00168142511932123,-0.08072710745,-2.71003002500004e-09,1.00013873376056,8544.51417297967,5294.50071978175
"log_lik_y[114]",-0.00969679868940536,-0.000333178525,0.0274988923967662,0.00049397025065096,-0.05464122895,-6.63049116500018e-11,1.00013039326464,8272.28174644336,5507.13270178311
"log_lik_y[115]",-0.00821973966350115,-0.00018914712,0.0251172550112829,0.000280429496338687,-0.04642420295,-1.12093113e-11,1.00012551610177,8168.4959863305,5647.01743454566
"log_lik_y[116]",-0.00725965019664393,-0.00011923594,0.0235467998232489,0.000176779201673139,-0.04050254195,-2.81078828500006e-12,1.00012377572528,8101.21840494624,5563.04990732644
"log_lik_y[117]",-0.00645032529654453,-7.46783475e-05,0.0222211008036452,0.000110718117587211,-0.03537713765,-6.04281965000007e-13,1.00011740866696,8033.45141927742,5549.49993698027
"log_lik_y[118]",-0.00583967682188775,-4.8761279e-05,0.0212330895592875,7.22934721694618e-05,-0.0316787992,-1.60065562500008e-13,1.00011709078431,7970.46249080888,5547.92403502472
"log_lik_y[119]",-0.13859995254621,-0.0749483065,0.1715155118197,0.10278232144173,-0.487704329,-0.000332295855,1.00029074778655,9153.33766796207,4984.13727218623
"log_lik_y[120]",-0.0352868690825798,-0.0042405338,0.0773124548807646,0.0062865825979446,-0.176647584,-2.99458433500002e-08,1.00028727576839,8398.68601539588,5196.91192115028
"log_lik_y[121]",-0.0248705469267395,-0.00142407905,0.0649218137157975,0.00211133561998979,-0.1302284425,-6.95300945500007e-10,1.00030888699123,8227.13377965788,5274.34444932261
"log_lik_y[122]",-0.0197989131231852,-0.00059519614,0.0590120047567636,0.000882437720049495,-0.104322254,-3.09519039000011e-11,1.00026437854028,8096.85254573833,5292.99153330021
"log_lik_y[123]",-0.0170582176940561,-0.00029179842,0.0562261709314258,0.000432620335286085,-0.09034374145,-2.36699050000002e-12,1.00025544393754,7991.44207804544,5311.64966047355
"log_lik_y[124]",-2.35696503624125,-2.30457365,0.755136503514301,0.75388267794,-3.680647865,-1.21057359,1.00008806775324,5219.14675558603,6727.0292310228
"log_lik_y[125]",-2.6128702666,-2.5455222,0.529493017546241,0.52257254091,-3.572003575,-1.881078205,1.00014144497282,9716.27619463375,6513.20126089119
"log_lik_y[126]",-2.887736485525,-2.80810025,0.650082139544289,0.63915916407,-4.07977921,-1.986688905,1.00011944888247,12502.8687900858,6338.48589015934
"log_lik_y[127]",-2.0178699821625,-1.90906975,0.4516185420178,0.3878170254,-2.90986831,-1.519407735,0.999966483194304,12600.998350373,6292.91536945077
"log_lik_y[128]",-0.909569333739375,-0.81092766,0.532026225132605,0.48992650434,-1.911881445,-0.227541507,1.00003654006724,12384.4772727709,6694.69133753991
"log_lik_y[129]",-0.878210877523937,-0.753560215,0.589560758129279,0.525708877428,-2.030632795,-0.1642665465,1.00006249446544,11332.9077867807,6971.05397872678
"log_lik_y[130]",-1.7320328729625,-1.66543665,0.241039023429817,0.17035496541,-2.20453827,-1.48376104,1.00091161384277,6590.63107853265,6031.32029849098
"log_lik_y[131]",-1.6373835961,-1.6058527,0.141788751860814,0.10937822196,-1.907923025,-1.47027847,1.00160051934544,7276.40516901475,6623.98147873937
"log_lik_y[132]",-1.5605202361625,-1.5482263,0.0865934619508467,0.0709282511700001,-1.71731063,-1.44841908,1.00007619441281,6524.04262295317,5830.23188678184
"log_lik_y[133]",-1.5798353689875,-1.56164485,0.100335435037223,0.07749676221,-1.770639395,-1.45504083,0.99997340760046,6045.49703729824,6458.63066249655
"log_lik_y[134]",-1.6344721097,-1.5987142,0.147735226471587,0.1098925359,-1.920021515,-1.4689092,1.00013097836674,6772.27254439249,6811.28056910094
"log_lik_y[135]",-1.17918476957588,-1.0848908,0.539857250635622,0.490533836604,-2.19262373,-0.465517952,1.00007137409783,7112.42586578382,6665.07793018822
"log_lik_y[136]",-1.970377208175,-1.92750645,0.269700740133271,0.25301569755,-2.466870085,-1.607893325,1.00144710325022,9019.07238528504,6444.8487373768
"log_lik_y[137]",-0.820999984955,-0.79695268,0.262724063940664,0.258296392578,-1.29589587,-0.437026603,1.00118846421362,9207.13092624643,6059.17457631165
"log_lik_y[138]",-0.5833598615335,-0.55551858,0.229412228365513,0.223733361621,-1.005368505,-0.255189592,1.00121454516094,9217.38367992698,6023.70501371097
"log_lik_y[139]",-0.5076659275335,-0.47794322,0.220350390545046,0.211743909006,-0.916064461,-0.2015651315,1.00095987099692,9170.3685375964,6202.29446747323
"log_lik_y[140]",-0.423854524928625,-0.39038573,0.211486653473288,0.199607456601,-0.820879207,-0.1406677615,1.00067299277293,9062.72663347106,6226.59007759352
"log_lik_y[141]",-0.387489180372125,-0.350715875,0.208233490238639,0.194300059947,-0.7815939985,-0.1153194955,1.0006191564129,8985.46742777593,6286.62156778042
"log_lik_y[142]",-0.345429849503663,-0.30705985,0.20526797397919,0.185717874174,-0.74345647,-0.0865969948000001,1.00056167214896,8867.38417278531,6473.36537385775
"log_lik_y[143]",-0.2847217329346,-0.237331585,0.204231079483077,0.173078027178,-0.683820094,-0.0496775508000001,1.00061442038252,8518.52755427768,6819.49372784141
"log_lik_y[144]",-4.5429056641875,-4.368007,1.33344823776893,1.26570192105,-7.00584998,-2.69067922,1.00089381278067,8238.32802869359,6783.97220219746
"log_lik_y[145]",-1.6515767686375,-1.59651315,0.189997139760219,0.11628187473,-2.033488505,-1.464856895,1.00021204297688,7849.53432332433,5782.66756018366
"log_lik_y[146]",-0.575015951015625,-0.54257813,0.279049880230386,0.277013683842,-1.077897145,-0.1781726295,1.00053967892456,11396.4029336339,5773.64730160972
"log_lik_y[147]",-0.157877125025759,-0.11310434,0.149132133459208,0.118336476636,-0.4538383805,-0.00735785166000001,1.00058606700437,8978.82878553977,5694.56520814553
"log_lik_y[148]",-0.0836095437831137,-0.043913381,0.105592135946698,0.05708308091556,-0.297356346,-0.0008121910155,1.00061364940882,8209.46356848113,5723.85076752886
"log_lik_y[149]",-0.0479720583194538,-0.016218473,0.0778042267241203,0.023267931583197,-0.1997898955,-7.13689069500004e-05,1.00063104370784,7750.95786102117,5817.78590500222
"log_lik_y[150]",-0.0257592955388397,-0.0040292788,0.0560434477889069,0.00595335568884,-0.126553757,-1.97209599500001e-06,1.00046596504068,7314.73192507316,5796.39104296762
"log_lik_y[151]",-0.0161767342461425,-0.0010410233,0.0450909136345456,0.00154298306502761,-0.08529342565,-4.19580037500002e-08,1.00059744851788,7010.15754611202,5533.60354929099
"log_lik_y[152]",-0.0140601580553229,-0.000609827035,0.0426345744694663,0.000904056908423308,-0.07454952585,-9.65150990500005e-09,1.00064056574115,6921.42184033981,5836.49063456437
"log_lik_y[153]",-1.6075368188375,-1.57959765,0.127735469728006,0.0943086307799998,-1.848903245,-1.45911222,0.999746577994249,6321.55524463854,6170.16925548439
"log_lik_y[154]",-1.5871628047875,-1.56301105,0.118613290316759,0.08168844306,-1.80012744,-1.453878755,1.0007355650617,5185.55832527442,5644.54937670548
"log_lik_y[155]",-0.469595328313175,-0.41951675,0.282412648665096,0.258391004697,-1.00323907,-0.1081744315,1.00027251174423,8412.8128777852,6591.7728055785
"log_lik_y[156]",-0.334953644556048,-0.27386575,0.26301040030606,0.219834479445,-0.848853764,-0.04174790655,1.00024590428651,8180.02320346655,6753.13374739697
"log_lik_y[157]",-0.24744864204026,-0.173574445,0.249095848204798,0.1754327332695,-0.737386019,-0.01298162385,1.00007172222714,7964.05333427124,6873.18544287119
"log_lik_y[158]",-3.2981120888,-3.21123465,0.703713411468716,0.66890493852,-4.572549615,-2.31787437,1.0007017598637,7694.20122658909,5655.65036073708
"log_lik_y[159]",-0.686066847008,-0.64929531,0.302178133143263,0.285972501906,-1.232643885,-0.2637745375,1.00055861488645,8173.11783636299,5378.09490171701
"log_lik_y[160]",-0.515473360989625,-0.47190404,0.278096870214107,0.259646537094,-1.03062904,-0.148655927,1.00062836291263,9103.64099232858,5871.98213860595
"log_lik_y[161]",-0.284804817174693,-0.223257185,0.236995776015184,0.190088334345,-0.738805438,-0.0308311185,1.00046860657073,8979.21022258465,6500.85622217432
"log_lik_y[162]",-0.164951757640255,-0.0878371785,0.215401331920203,0.1076673134208,-0.5865245405,-0.0026587373,1.0003115116713,8569.06081000945,6671.32307253788
"log_lik_y[163]",-0.382142481768696,-0.319501045,0.29018938167176,0.26711833701,-0.9430752845,-0.03402442685,0.999929846117332,12345.7183966572,4783.15014001631
"log_lik_y[164]",-0.0915757798411831,-0.038154131,0.133297531421866,0.05392013817687,-0.366170241,-0.000135600631000002,1.00001305189363,9433.53694883008,5213.11930720025
"log_lik_y[165]",-0.0397154813698355,-0.00597586505,0.0837072807311279,0.00885120612428073,-0.1964683415,-6.22956449500004e-07,0.999998922109719,8276.28671804439,5234.91257228735
