scen,n,informative,est,rep,conv,brier,cal_int,cal_slope,mean_pred,obs_rate,est_b0,est_b1,est_b2,est_log_sigma,est_log_tau0,est_log_tau1,est_g0,est_g1,est_g2,est_alpha,se_b0,se_b1,se_b2,se_log_sigma,se_log_tau0,se_log_tau1,se_g0,se_g1,se_g2,se_alpha,est_log_sthr,se_log_sthr
ni_n150,150,0,floor,17,1,0.2114751237738037,1.941066098920402,0.5018192473877444,0.61180185229334,0.88,-2.033424240096749,-2.9970172050853896,0.4504087935277897,0.549719104021745,0.16392608891525776,0.46222153410550826,-4.615244349256972,-0.26628515923021323,-1.455057125258933,-1.6373830158916745,0.1614907544953563,0.342367950800031,0.18253229137244564,0.030206765176381357,0.08620731018709994,0.06407965335478402,0.8258874812059361,0.392927342674208,0.5858249515686046,0.23066480384655372,nan,nan
ni_n150,150,0,floor,18,1,0.18328997073732206,2.268167997928743,1.0321830588235907,0.6095176371197621,0.8866666666666667,-2.4121248611664483,-2.9897548137118086,0.10824007674623083,0.5486297802189839,0.25322104207539553,0.5602374883922013,-4.8156978756691355,-0.4360182418787668,-2.62723681310248,-1.8285130134741574,0.15672907609143188,0.3522345308665143,0.18038575628865258,0.031474043212766145,0.06837570949588054,0.06138770059403697,1.003617497026616,0.35846109592689523,0.6209505409429606,0.2765537487340741,nan,nan
ni_n150,150,0,floor,19,1,0.19712602312861724,1.8738093362261032,0.7565828097739048,0.5923228408908349,0.84,-2.2624560433737293,-3.3272406771591276,0.1420157016843906,0.5408551160454177,0.15983083650478697,0.8469690677493391,-3.9418158504370213,-0.4708430845273335,-1.7820700797089026,-1.4412531574662686,0.16409525614438486,0.36117845843018576,0.1886111373947092,0.031216927294969655,0.12855317530135324,0.04495389189283534,0.7655216998285058,0.36520724708416125,0.6067055060762964,0.19480433762473834,nan,nan
ni_n150,150,0,floor,20,1,0.20604418472675776,2.01854491220589,0.7925012676264795,0.591761019646883,0.8733333333333333,-2.1270790862647186,-3.243262749811591,0.4591261684844292,0.5952172366846067,0.1415576662419887,0.8703177111891618,-3.187011351436359,-0.4455211182360049,-2.7277101873792935,-1.3790667975472415,0.171140324800673,0.3642961039548347,0.18069501967581322,0.02977956504807963,0.1100370149031652,0.06977078944972377,0.6828996586071955,0.32094548512424265,0.5639025924060833,0.19763598108622638,nan,nan
ni_n150,150,0,floor,21,1,0.17942888938803375,2.124992218462284,1.0697087917625105,0.5928190764846483,0.86,-2.2977300263276006,-2.5296607292061575,0.1038852794275725,0.611098574413766,0.3730901717042281,0.8740575021074876,-3.744745918541968,-0.5379997295106405,-2.2011023999317976,-1.4670650847426805,0.17262932704408918,0.3704744484883228,0.19824720498694784,0.03138880281493088,0.06365526111115516,0.05649633123512977,0.70450379809007,0.39776227569816763,0.5780100830355094,0.1767149890674493,nan,nan
ni_n150,150,0,floor,22,1,0.2218555837913731,1.6119924720833343,0.6648164291413603,0.565763427491848,0.8266666666666667,-2.343320008356003,-2.821280683743185,0.19058066297165632,0.596881221543672,0.30686419262622916,0.6810367760853098,-4.459013710085059,-0.24845881189519972,-1.8214261812118355,-1.5888539112173403,0.18900646015928094,0.3544179842355976,0.19782299440268894,0.030797588750225105,0.07376959209215965,0.09054115492444166,0.7852619304006995,0.39243414027518086,0.6018385137424341,0.20174922268262194,nan,nan
ni_n150,150,0,floor,23,1,0.19359550794873026,1.687905387937941,0.7310768993333282,0.6030535307520828,0.8466666666666667,-2.091042292105402,-3.1878432648676305,0.21416880378604766,0.545284257883697,0.21758175547626224,0.7761609666070614,-4.330670297754997,-0.5636002473113949,-1.6384398568700393,-1.6638224207603096,0.16053057293269837,0.34544130196122885,0.17850019050681157,0.02994304793108009,0.06576904979793825,0.057271387062785444,0.7328868398542616,0.4097981834517528,0.6007165702651932,0.19668812080157705,nan,nan
ni_n150,150,0,floor,24,1,0.1843797045411452,2.119830983059038,0.7519378781666947,0.6325147338994981,0.8933333333333333,-2.2826269367880068,-3.1124451185235094,0.4278528416961888,0.603967106169481,0.3723650188166767,0.9046388127046635,-3.959179038816453,-0.14194853312680583,-1.793973857930326,-1.4610057180872,0.18165847210365854,0.3893575292586101,0.21917872438704006,0.033736576941480675,0.07700587173905671,0.05348780043691336,0.7877617602532702,0.40871707312537764,0.5795619272077713,0.20119517067099907,nan,nan
ni_n150,150,0,floor,25,1,0.19019516496687236,2.075564169136551,0.9272201902388738,0.5957075752187629,0.86,-2.3996340950271953,-2.854339707779135,0.05303323174598539,0.5868079131365833,0.3505554070452025,0.8574581892995006,-4.279107701601168,-0.11471757860294525,-2.218778164011446,-1.5760029056889677,0.1729604545065509,0.3694445834021471,0.19150000635731063,0.03027315966955761,0.07093622643197645,0.05769724405147323,0.7566884083399902,0.37227608101040066,0.5976817426102828,0.19470375958570624,nan,nan
ni_n150,150,0,floor,26,1,0.17500532699162633,2.14648728508907,1.2202417764813769,0.5692569737949799,0.8266666666666667,-2.1326677931215228,-2.852216861409349,0.35653446547755535,0.5292839959852039,0.3345993799493436,0.5696564460453346,-4.4902341380686375,-0.19306620073566533,-2.1344868290856644,-1.6538483128011197,0.16667399276647518,0.3439916844301691,0.17854626941220067,0.030174528404474238,0.08721430976111273,0.07191420881937377,0.765726466087093,0.39710684237375926,0.5753093880157318,0.20483880490950127,nan,nan
ni_n150,150,0,floor,27,1,0.20029387378787378,1.9816494758380976,0.7596286546991563,0.592463516563701,0.8666666666666667,-1.9902846284124653,-2.8799919837039707,0.33707789867658083,0.5454865910211955,0.2327387567308211,0.8122236746660012,-4.103997920335433,-0.3904776361184932,-1.280664220231984,-1.5079106974697678,0.1699936152868282,0.35203386876490905,0.19501468123810048,0.029593485919874582,0.07512828415746445,0.052363362822963604,0.7242174133761832,0.35867651198357814,0.5817208830088314,0.19386635391894352,nan,nan
ni_n150,150,0,floor,28,1,0.2000203805900963,2.9314537515605994,1.0805397382386788,0.6069494597066335,0.9266666666666666,-2.6894317585573915,-2.1620568892265606,-0.18256821296861825,0.6680182152894774,0.37302223970753307,0.5492104672778728,-3.9221440722380927,-0.7253520217175087,-1.2128999265903333,-1.4487821072401106,0.18178350736371604,0.3687208879136788,0.20032156792852196,0.03310795364124927,0.07820213602470821,0.08813861313792848,0.7581654205093382,0.34586728329582545,0.5696235629445401,0.18791893295236595,nan,nan
ni_n150,150,0,floor,29,1,0.19633150776928748,2.212550806468159,0.9423107608334562,0.5775133848072405,0.8666666666666667,-2.1220591187996325,-2.539018444803524,0.1006352907137056,0.5144450230302876,0.2586454779057982,0.5459850762247591,-4.6514109496773814,-0.6721550035468862,-2.506447285737983,-1.7676626422599686,0.1569003004985444,0.3203891749133823,0.16980190705343043,0.030513687280423436,0.060552838482505596,0.05934489068227121,0.843394312047691,0.36496050377002376,0.5850804977762294,0.22694562700282964,nan,nan
ni_n150,150,0,floor,30,1,0.2125636290803593,1.634916823312815,0.6860746236710423,0.5755895810644996,0.8266666666666667,-2.329360372746233,-2.7995444718774083,0.061943307623338474,0.5406105717835568,0.1768751891079844,0.7078777981728951,-3.967188383225485,-0.552112125024067,-2.0419433910195335,-1.5075139282417822,0.16345204157310894,0.35490219973110065,0.19233573914206264,0.030201030263325164,0.08739048811103556,0.05561362832620218,0.7549736461508835,0.4130763840528513,0.5895937720610438,0.20504484573340015,nan,nan
ni_n150,150,0,floor,31,1,0.19381901002181867,1.7322932085463165,0.8726756724672775,0.5791683557112316,0.8266666666666667,-2.2508091522317226,-2.535116391080773,0.12126621203077392,0.5634330955037965,0.3391377634874649,0.6585353244330533,-4.31194341393259,-0.5933666380250492,-2.102473851209316,-1.604070251781783,0.1706149875392149,0.35880825312127523,0.19703676724223257,0.03137226874394913,0.07639507383901893,0.07845162531690703,0.790533480494947,0.3717794972603467,0.558415339895772,0.2099989795756689,nan,nan
ni_n150,150,0,floor,32,1,0.20277398837696556,1.8564330794574646,0.6720717882709784,0.6026957437236551,0.8733333333333333,-2.2036938942575626,-2.9174736225029902,0.2379663846036697,0.5522695997684968,0.28608723603345104,0.42962492859995505,-4.24164662842054,0.060012840862816656,-2.2500760299794615,-1.498842886119634,0.16214554904812395,0.336264209359741,0.18029667868472737,0.031352127833991536,0.07360262184884872,0.08112296610246247,0.7209861146647923,0.33965022585480886,0.509471384853929,0.1836269477521219,nan,nan
ni_n150,150,0,floor,33,1,0.16506078478195432,1.5706855897191938,1.0890196963755756,0.5883698454125026,0.7933333333333333,-2.2103610357759416,-3.4141197381914687,0.12869668450960264,0.5638204208606965,0.2713324028189262,0.7904098957665688,-4.994693255000603,-0.47177324883873206,-1.2865541654020052,-1.7061671601893924,0.1697411802831782,0.4572282886165035,0.20060590195924974,0.03140458598846291,0.08084407461503558,0.16024330439105886,0.7981324135929597,0.426386866888618,0.6364341915178873,0.22642308794331303,nan,nan
ni_n150,150,0,floor,34,1,0.1971426695363633,1.8966665901943645,0.7719765196740385,0.5954070003451479,0.86,-2.166026298920247,-2.7781298315027194,-0.2010733073698541,0.633061383114237,0.15149342624228035,0.7266369936923428,-3.8877879710521164,-0.5604426795593904,-2.0046640374599205,-1.5226541056798186,0.1690652985684791,0.37004771153129695,0.20520611487495788,0.03189320371909104,0.11833041523243773,0.08900308395301879,0.7091290690934386,0.37409330914272004,0.5717083141715031,0.20272346214639012,nan,nan
ni_n150,150,0,floor,35,1,0.189036594515393,1.894550286793744,0.9395002140948286,0.5812838710130225,0.8333333333333334,-2.0498667619230155,-2.9849488030065356,0.19277062070325215,0.5707711996347479,0.36300900807370423,0.6788744413337322,-4.378529893451706,-0.4564794075400729,-2.358084198050445,-1.686078015956764,0.17159995916660026,0.3601343049321439,0.19775987742769416,0.03176814608408233,0.06795079402260877,0.053144948752216446,0.8079576857405767,0.44276403537347647,0.6299071448137962,0.21227953260250843,nan,nan
ni_n150,150,0,floor,36,1,0.19156619339311967,2.081855253661223,0.7835469186144457,0.6108060138179939,0.8733333333333333,-2.276182983061575,-2.5955665700690482,-0.08786556497698368,0.5839464031811754,0.30116185945464535,0.7432665665954806,-4.629226786362722,-0.20380981967731807,-1.4382098736176443,-1.6770059361747385,0.16653461438809752,0.35292426445061775,0.1842931943108151,0.031025562533821514,0.08287236608362876,0.062472485593867616,0.8047616550415218,0.35099402474128744,0.561609724897553,0.22623454411484759,nan,nan
ni_n150,150,0,floor,37,1,0.1834958101413558,1.8656921446221886,0.784123052906443,0.6224903228218361,0.8733333333333333,-2.5928814767456125,-2.6944639811244926,0.061162715181633215,0.508261745108357,0.3460574339017312,0.8726610812254703,-4.6396632337250026,-0.4550636469709801,-1.8255257548212487,-1.636274886563304,0.15885466520347433,0.3534692985473362,0.1885080230461961,0.033381218453009634,0.06432205220273525,0.06317866341890692,0.8359698551541112,0.37855110333676106,0.6077875589088404,0.2070454581253854,nan,nan
ni_n150,150,0,floor,38,1,0.18203674340928302,1.369577109241385,0.7348371691317187,0.5973626542292533,0.7933333333333333,-2.134879021168328,-2.9728922896212375,0.26271991027373465,0.5041094159022439,0.23388051376828786,0.818059728387758,-5.108939197063177,-0.9268616860247358,-1.2345081254480186,-1.7976821714573936,0.1545631188937111,0.3367873710054233,0.17383610849145834,0.030888353654439198,0.06529799127062813,0.06153713099882818,0.8071907825093452,0.37266125506759856,0.5848677929536517,0.21938336939870248,nan,nan
ni_n150,150,0,floor,39,1,0.1919600659621025,1.6619306243019132,0.7388614410537465,0.5918141545027983,0.8333333333333334,-2.2912790632839375,-2.8443905116236987,0.21409732927917924,0.5205710316121755,0.3350108585254574,0.7727127794832904,-4.75141688460367,-0.5628259835841044,-2.384183147567388,-1.7738251818607544,0.16804355933164403,0.3425131167501279,0.19063747043537918,0.03105322003885679,0.06637643745442758,0.055031410745881124,0.7871528781533436,0.41677375438403647,0.5963464867536161,0.20410836892202266,nan,nan
ni_n150,150,0,exact,0,1,0.19263150074728239,1.6017160463260913,0.8877835772775334,0.534936001942629,0.7666666666666667,-1.9049452384076733,-2.531960246327887,0.8015566105324301,0.23334283114263216,0.04894747447129229,0.01840937656527423,-4.838830293440316,-0.1943780988235215,-2.261322291139632,-1.8833005642206357,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,1,1,0.203412906352849,1.8427397489970088,0.5610688189979208,0.6042086636874175,0.8733333333333333,-2.392171080370988,-2.039375000146927,0.6380029657467565,0.22142364173209497,-0.12567779236114168,-0.25413582370176385,-4.497384201967231,-0.03275801619449735,-2.8150936376556275,-1.867232149360032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,2,1,0.19600022006373571,2.645108497272508,1.0483868687821924,0.5935559233569114,0.9,-2.2881378032033406,-2.3828731641015097,0.7735135214089635,0.143671788423379,-0.033959758094862805,-0.10725049879381617,-4.185841903036767,-0.7332174887223055,-1.98810488595308,-1.7463542171520112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,3,1,0.19429090326164164,1.7276014865949896,0.8011297762189835,0.584949341007012,0.8333333333333334,-2.214485385962605,-2.436233814869883,0.801035369167926,0.23816418980423795,-0.027512120996442367,0.11951570376992376,-4.258194702412326,-0.48407139627753676,-2.4346459114511925,-1.8552145081345497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,4,1,0.2202734447373145,1.7338344119135638,0.4501878340541945,0.593039041603437,0.8533333333333334,-2.183809996815134,-2.2202530256623616,0.7872016659283173,0.18665592370632492,-0.0061261714890293575,-0.004054824005049396,-4.450245323628861,-0.10587566163419707,-1.7678084693261842,-1.6562013001020397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,5,1,0.20054551621714503,1.7108781610924715,0.744860283895995,0.5893531565829068,0.84,-2.406632091381013,-2.1022513899856636,0.7339675861066827,0.1588716439863037,0.023835729626247845,-0.18531973944139038,-5.231004044949012,-0.36160032293528027,-2.2779806273732324,-2.005253039633821,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,6,1,0.2167499191801997,1.718131581798239,0.7090662565850958,0.5524958778802699,0.82,-1.9723371754419832,-2.0500203784647963,0.6094443362335159,0.2478156681101557,0.06645745233202023,-0.13524289877036338,-5.142683394908545,0.033253399217063974,-2.4262224567973094,-1.9597756736630925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,7,1,0.18299011532826973,1.903695550483635,0.8741337923817969,0.597728407185195,0.8466666666666667,-2.3995090411531206,-2.1793891744774316,0.7834197357060104,0.13054642431166374,0.03858277997708591,-0.2053895558224323,-4.8617052163892405,-0.3694373527984758,-1.930228407871662,-1.8984989734622097,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,8,1,0.19166217081011663,2.3256509171480526,0.8820572262187935,0.5921546400053325,0.88,-1.9740141981911365,-2.599983063336108,0.8573162348382978,0.19058313417010772,0.07355025829562369,-0.31382248113443234,-4.638320861159995,-0.38424010467683956,-2.5523229736744795,-1.929886059633316,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,9,1,0.18066033279986718,1.9630644436861449,0.8035931407435579,0.5994155671132327,0.84,-2.35013437109159,-3.3151020668924773,1.0500651533383563,0.12311125934504448,0.17954389750469643,-0.038527259881860045,-5.734483360393834,-0.5958602837455671,-1.5310622687703102,-2.148199788643624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,10,1,0.18620064135815292,2.4689682341680896,0.8793157644642835,0.6126224138265853,0.9,-2.2935160956818814,-2.2143157760083354,0.6879302312659069,0.1409584853068939,0.04001654327336113,-0.04727218115643732,-4.652381664886695,0.458953991704831,-3.0122243354905414,-1.841163123725589,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,11,1,0.1939730285549527,2.3028167036568665,0.9006651228985304,0.5888398322318141,0.88,-1.7894059170438397,-2.757852438663847,1.0141959280569781,0.19117215065615134,0.2791537826740842,-0.12829692887945454,-3.8686684305279297,-0.7283347268767658,-2.238277295199002,-1.7272643386557633,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,12,1,0.19684606211958386,2.125319019062082,0.8046344175692225,0.5764021075500761,0.8666666666666667,-1.8123555998103682,-2.7101283834095184,0.9402702461068303,0.1974639596746295,0.14265687167636726,-0.22143909533553296,-4.170545382621532,-0.5092477691478112,-2.0525004487989236,-1.6871961540630493,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,13,1,0.19368738891111903,1.9567933070975618,0.880002898360325,0.5768612360708452,0.8333333333333334,-2.072009860646008,-2.771136815563907,0.8846766262788776,0.1435205787938422,-0.06518572879601137,0.06866201369997275,-5.513530562746316,-0.464476692127992,-2.623432409832749,-2.2249641546075023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,14,1,0.17897264477466066,1.8663343981357212,0.8031898724800673,0.5872982353427488,0.8333333333333334,-2.5637746242592256,-2.9135171778728464,0.8524968010319641,0.0966384108148116,0.3730399728969002,0.08764368638828923,-4.885595499550221,-0.31185125413592524,-2.066556498860505,-1.8876199892734975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,15,1,0.20284978362473408,2.090520166622932,0.7409994734866894,0.5893216614574105,0.8733333333333333,-2.5921377289513012,-2.421239882245637,0.5988432434646326,0.1955422399098632,0.2877870261257556,0.14717959388903565,-3.8906371222654235,-0.25105613542450994,-1.7794531069559776,-1.5579900480726874,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,16,1,0.1933484107346817,1.896286220487418,0.8933175312928909,0.5668099144735566,0.8333333333333334,-2.113281531741035,-2.0771741685119496,0.7173794904280243,0.2193575053748636,0.1947021501139557,0.09369029898517715,-4.318295583895842,-0.4750876683368546,-2.186399990641822,-1.7676921496366667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,17,1,0.18877690840384115,2.055710520567279,1.0063056635204792,0.574114417823853,0.84,-2.146433803171665,-2.443776732067811,0.7844863831708692,0.160736232746227,-0.026596760966293136,0.04999417115621412,-4.938185917194374,-0.6176678240911726,-2.008212242155539,-1.9538569286639507,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,18,1,0.2207985282987525,1.7948519589864471,0.5775022227179228,0.5849771689489832,0.86,-2.5531379699565333,-2.6050303088758002,0.6699738477248369,0.165581923949124,0.1829977374325005,-0.10210382892767778,-3.962638384253714,-0.3718428504479274,-2.2117956947147186,-1.6783845878596104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,19,1,0.22693898960813716,1.6947276196237762,0.48475278070880023,0.5835180497699446,0.8466666666666667,-2.4183382632687365,-2.7204054701577487,0.7265661107929611,0.17820012031298593,0.3163166794281703,-0.04807074115268973,-3.892939753284111,-0.7070066518601014,-1.4978526763516482,-1.5969178381800906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,20,1,0.2138558870423183,2.1159706530774454,0.6471860696878006,0.5797849972113681,0.88,-1.7895602084036077,-2.55780482897783,0.8291253059029096,0.13070285234931234,0.15440582690692947,-0.24787904187205248,-4.0115014019401345,-0.7096874744901809,-2.6202892446538297,-1.7626801143898985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,21,1,0.19130848173677387,2.4371721252399605,0.772039338087054,0.6111926257639889,0.9066666666666666,-2.451714008283815,-2.7780718427688216,0.7395152483676777,0.18169782913834653,0.27855647614648454,-0.03519930623389066,-4.117834359621696,-0.5536481974804129,-1.8311383947113817,-1.715838674693194,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,22,1,0.18350198375457152,2.3049048211453624,1.001321331051216,0.5977763251542553,0.88,-2.1267525498585704,-2.687123660739614,0.9318519265795054,0.18242235391653328,-0.10263582804509419,-0.0309098530591933,-3.8516693512759987,-1.090234046336729,-1.8552067530583187,-1.723046198303189,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,23,1,0.18105360067007023,2.044076004050032,0.8955425957866882,0.6068054695267533,0.8666666666666667,-2.227534981801344,-2.100412379334838,0.6731270261366217,0.189223442324212,0.03306196290891828,0.1124902702406611,-5.502431420332154,-0.45599294113918704,-1.3235902569776885,-2.0698097317178767,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,24,1,0.22080146604544998,2.2398727286007256,0.597005410966679,0.575638708667079,0.8866666666666667,-1.9820847893349296,-2.269413860819946,0.7091642826501152,0.23511223737930903,0.10560693845428576,0.026000640869945326,-3.827134442873163,0.2622044331374,-2.6929859230315305,-1.5022483609917663,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,25,1,0.18389852521023864,2.1828641100846657,0.8755983273641103,0.5896047349965516,0.8533333333333334,-1.8084527336261467,-2.696008084717021,0.9993649473697735,0.12008672206127317,0.27911630772732793,-0.169288308306825,-4.373174452073137,-0.42558696730931317,-2.530161356494783,-1.8362169409631663,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,26,1,0.1954545116688357,2.2626935260114616,0.7679303195688593,0.6070000233449995,0.9,-2.132154468729724,-2.267987414230524,0.5956941578795004,0.20660416225697625,-0.17599773364868973,-0.4578827225480985,-4.511519113248993,-0.6462260733024248,-2.4522250629030378,-1.9535116957293595,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,27,1,0.20404803835900753,2.017928019439264,0.6605884852293872,0.598275100831159,0.8733333333333333,-2.3010233288921547,-2.536064980557533,0.7465833529577824,0.1465784974576652,-0.08996175845988624,0.13561537677214808,-5.55640656249131,-0.24621741152736454,-2.0569476386371695,-2.0692898203477776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,28,1,0.20591962573476894,1.7590818387327307,0.6995008959575534,0.5866059039010966,0.84,-2.7020293607291697,-2.4271894673350687,0.6817566581563652,0.1431266622446037,0.4172523754649899,0.08632284344205439,-3.910439850722388,-0.6599496290830411,-1.4799518949436168,-1.5633448418735172,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,29,1,0.18276841734006224,2.1071090758017985,0.8353059583386196,0.5911127838435113,0.8533333333333334,-1.9901794548515,-2.504369545614686,0.8663449742784926,0.1687473924104999,0.08050739954628756,-0.16745111389017273,-4.48116348522076,-0.02459006397291436,-2.546535433587498,-1.8052501339770137,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,30,1,0.16987107788594755,2.017722818607919,1.1540219247044352,0.5555938818123731,0.7933333333333333,-1.8858502920738651,-2.217920958595139,0.8608040057615906,0.23485634488939675,0.36126786987267423,0.11546047016913973,-5.145676609800236,0.012077445813201778,-1.9062039238478292,-1.9616228689628037,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,31,1,0.20202604231380714,2.2504118245484497,0.5981966219653039,0.6214891378617038,0.9066666666666666,-2.1653139974384366,-2.629151806102165,0.8633498137407869,0.2001639551825921,-0.09572611364751912,-0.18774947596885092,-4.448050216009411,-0.3817653001728574,-2.495534588460464,-1.8775295293168657,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,32,1,0.18409610138387464,2.0551810015318326,0.7813113372369508,0.6110047585036932,0.8733333333333333,-2.1313913729019287,-2.550258449278911,0.7727132937365291,0.15094095924685108,-0.004533651162455609,0.024413636474384205,-5.28780922258046,-0.4427934749778851,-1.8434876514239138,-2.0428160986661275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,33,1,0.18839269485777516,2.02577225723665,0.8952790406111326,0.5840508266073913,0.8533333333333334,-2.2439987384804976,-2.3319460764085846,0.6238329958449033,0.1355151790858117,-0.061873157593127476,0.16498856066911657,-4.733478768257542,-0.7224139004641721,-1.9732747073288932,-1.932547589490434,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,34,1,0.2004717963457968,2.102155588796139,0.5466557484045877,0.6222738061772956,0.8933333333333333,-2.2110775772077464,-2.42234794929106,0.8747433694904403,0.17630633706119317,0.06925201818747659,-0.11600377037578494,-4.6270527892850515,-0.2011454928540376,-2.301910006453792,-1.8864290278819742,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,35,1,0.19665407255444414,2.0014162906665214,0.8142600870590612,0.5674560735915877,0.8466666666666667,-2.161380898105739,-2.418398168709334,0.8344657793130991,0.15591890009235812,-0.10426531218384219,0.11517952373045527,-4.22175961491859,-1.1995781279650295,-1.9442368232378382,-1.774338663619553,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,36,1,0.1912819344970938,2.3151683337589812,0.9093445600172073,0.5712718508384521,0.8533333333333334,-1.9892915161007096,-2.2874968291532585,0.7179321628271643,0.20548268103725306,0.16902747376788782,-0.05884384316607246,-5.610210455374676,0.0015290717844024132,-2.9492598258682166,-2.14265689201392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,37,1,0.2096293374919029,2.299610744526518,0.5253891989182832,0.6121668987447991,0.9133333333333333,-2.1822995272205286,-2.4429597653731747,0.720080848769441,0.22517328371140252,-0.15330225851274124,-0.19017625662672352,-3.667031345851261,-0.5591517188337605,-2.606183754398834,-1.6916321010865008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,38,1,0.1784423030928841,1.816506545491751,0.8256164663764293,0.5901275721162385,0.8266666666666667,-2.6905546762031354,-2.3625849310826506,0.6056923581908893,0.1703637713723565,0.4302275171404533,0.19509633799959805,-5.464284878794448,-0.7705924636737229,-1.4131791340770075,-2.0763010682009275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,exact,39,1,0.18619153708299227,1.9740720482226128,0.779881155980137,0.5950691037637732,0.8533333333333334,-2.9255181340657805,-2.076517831546034,0.5420170736702062,0.1821109185828714,0.6026250322969582,0.18356155324357168,-3.8576639177967937,-0.5431699864150796,-1.6014624374619848,-1.5590281899815144,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n150,150,0,threshold,0,1,0.2864117714155177,2.4978931306934244,0.6699914375554895,0.41221132368064944,0.84,-1.717999290537199,-3.0826670671227463,0.9790395677296406,0.31634713855052593,-0.012312059664129472,-0.3065202650871335,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3094600791918603,nan
ni_n150,150,0,threshold,1,1,0.2693962180305604,3.2751832017381424,0.7801694263093135,0.427571696434206,0.86,-1.9934549630569374,-2.7441584001894896,0.8961000398820025,0.22512767491280267,0.0005794300904767602,-0.10602074174859763,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07957551576837008,nan
