"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"b[49,2]",1.51095283282385,1.48189235,0.958266534957728,0.91798277634,-0.00826422278499996,3.1365471,1.00139446067262,2914.06373176814,3259.43942097772
"b[50,2]",0.835539335646522,0.797465575,1.21105167379464,1.224835794105,-1.1213887,2.84267137,1.0009759024575,1659.2353210319,2784.79190961713
"b[51,2]",1.60157710211972,1.5251222,0.946061012456145,0.91681152234,0.1522787225,3.26982096,1.00342507042332,1381.10206026017,2711.0537621499
"b[52,2]",0.403156114182438,0.42641536,1.06501953623147,1.048358698863,-1.37017694,2.14445146,0.999634122630478,3877.44712536877,3242.57112697599
"b[53,2]",-0.371693182901188,-0.33543739,0.988866871791147,0.954590305284,-2.0663656,1.20387507,1.00056674940126,3551.71336481434,2992.85622713199
"b[54,2]",-1.10493767990913,-1.02466845,1.09627728001853,1.057080560382,-2.97363944,0.5952348225,1.0008989371646,2459.91247509029,2640.08462333759
"b[55,2]",-2.87262776264892,-2.75550255,1.74963606947433,1.66873049658,-5.9321454,-0.1856139055,1.00011097525048,2797.1451353749,2516.14479559088
"b[56,2]",2.08192432960705,2.0845812,1.11613487384512,1.11754170003,0.263219562,3.96722933,1.00161080288276,2347.4175596296,2802.58969329202
"b[57,2]",2.637671049361,2.56309855,1.40445340949051,1.41493947336,0.389232267,5.03467358,1.00054329398212,3530.06618579578,2735.5968291217
"b[58,2]",-1.74839537498422,-1.62901675,1.54110024979737,1.497336858675,-4.43670428,0.548524793,1.00097883808923,3970.25886514612,2517.89256099343
"b[59,2]",0.26487144333724,0.28816439,0.950425810275389,0.939141531741,-1.321646895,1.784500825,1.00102612803889,3949.22290428396,3062.1304167326
"b[60,2]",-2.0882671811525,-2.03052515,2.02540266271568,1.960377916854,-5.507444165,1.12123646,1.00253150561107,3522.69287990648,2706.14354580098
"b[61,2]",2.92521229820708,2.89469125,1.20454451922511,1.20892642122,1.01792811,4.959303065,1.00017167766549,3334.35139827085,3096.73904679751
"b[62,2]",2.75591208536155,2.73610935,1.40784543048789,1.41759718212,0.567446698,5.064315195,1.00125244604017,3826.05099764123,3162.56928133857
"b[63,2]",-0.158217364388315,-0.151183865,1.36134707869621,1.336740596268,-2.425524955,2.043150265,1.00137260632748,4038.55451479023,3108.95473131566
"b[64,2]",-2.41454452615909,-2.2824311,1.90294994355881,1.85808297948,-5.76591265,0.407094579499999,1.00036065629934,3659.76242331694,2624.54323654727
"b[65,2]",2.54548751732777,2.54360505,1.35869402047372,1.35470336274,0.356789786,4.830756395,1.00067437544943,4155.3516675946,3421.00313019901
"b[66,2]",2.0371122592662,1.95635965,1.79137106671051,1.75480899237,-0.81796859,5.002723705,1.00203238835135,4460.46309318728,3010.34383117633
"b[67,2]",0.21097054603525,0.247715105,1.34066952352966,1.300689079389,-2.074176845,2.371822595,1.00069121313291,4207.83099092444,3300.59690926174
"b[68,2]",-2.21282351460246,-2.14405985,2.1216477799692,2.08330274397,-5.787800745,1.15113496,1.00198251545431,2636.22687089953,2647.63452120291
"b[69,2]",-2.9689055646192,-2.89496385,1.79917929703998,1.65672721872,-6.06096694,-0.111739617500001,1.0013499826708,3078.41557785327,2270.56687399523
"b[70,2]",1.66664753819113,1.62543505,1.63117197121168,1.610421610287,-0.9736153075,4.35258772,0.999439684443812,3834.48529782862,3143.74051719497
"b[71,2]",-0.173654603913525,-0.19422479,1.53083339252833,1.501195673586,-2.66885144,2.374613095,1.0011455775298,4421.69038698363,2542.18537159368
"b[72,2]",-1.57070522039648,-1.55211675,1.48359353738004,1.427223014511,-4.04183502,0.856937374,1.00054073557979,3939.16795070942,3042.99752858524
"b[73,2]",1.65483309902522,1.63209845,1.61498328187624,1.636312120653,-0.9433100995,4.352557805,1.0000875931743,4311.73488832333,3334.80524812372
"b[74,2]",0.654372685395402,0.641532905,1.86920735028681,1.844794265181,-2.38559896,3.779496185,1.00041738638665,5083.36565553457,3230.8333010594
"b[75,2]",-1.33170642628772,-1.2944742,1.6601758941999,1.583394901998,-4.191738385,1.325765225,1.00008290213624,3679.29123845757,2778.49450718438
"b[76,2]",-0.698655550644948,-0.691375055,1.59627555264846,1.487938716579,-3.34784608,1.96627903,1.00309832328073,4077.80676450159,2913.85029010526
"b[77,2]",0.378630590137792,0.344358435,1.37493808041965,1.34494770648,-1.81526109,2.74363815,1.00278635701523,2345.70319364462,3084.33725943971
"b[78,2]",-2.12827644127823,-2.1106765,2.15726510380787,2.0873918289,-5.666364365,1.36345220499999,1.00224640182599,2400.43242549235,2778.50341985626
"b[79,2]",-2.5464025795331,-2.46240295,1.93117410580993,1.92331960338,-5.767782375,0.4832691715,1.00138190527848,3460.28557745749,2268.57393659755
"b[80,2]",1.04312466374492,0.98308611,2.03365812805011,1.942559021886,-2.278796785,4.352230865,1.00045727107125,4617.72595861017,3103.80903907484
"b[81,2]",1.46342716380216,1.4635509,1.66224218998469,1.66854576462,-1.255631465,4.110716485,1.00031434647027,3425.52626499811,3170.43066294376
"b[82,2]",2.48451028235662,2.46920285,1.72045327472527,1.73552503656,-0.317968287,5.31599249,1.00173389265886,3195.12647033083,3070.04224899366
"b[83,2]",0.90360507532196,0.896887955,1.86780553790419,1.789970845467,-2.13872534,3.95528176,1.0006999746246,4333.67939206545,2907.28575638211
"b[84,2]",2.17546521372122,2.21454955,1.77206239767379,1.75771362816,-0.751236302,5.0604872,1.0006112182109,3506.4129914071,3191.32232999267
"b[85,2]",-1.92565750646773,-1.85818875,1.84665721262918,1.77827373192,-5.11813046,0.996324251999998,1.0008604717304,3435.08068781539,2876.85807716063
"b[86,2]",-2.05709997729147,-1.9822456,2.04400726187577,2.019695445579,-5.48907843,1.16311581,1.00060918804038,3543.5678341252,3275.76466499534
"b[87,2]",-0.30552939941371,-0.23896106,1.43983031593598,1.397408625333,-2.729446595,1.9894102,1.00033726726926,3259.37686494666,3179.45854460962
"Omega_b[1,1]",1,1,0,0,1,1,NA,NA,NA
"Omega_b[2,1]",0.026158999837059,0.00135706765,0.26749769496382,0.269351377239,-0.367571048,0.522871532,1.01896128151585,191.051738792577,858.138475174021
"Omega_b[1,2]",0.026158999837059,0.00135706765,0.26749769496382,0.269351377239,-0.367571048,0.522871532,1.01896128151585,191.051738792577,858.138475174021
"Omega_b[2,2]",1,1,0,0,1,1,NA,NA,NA
"log_lik_y[1]",-0.116313694014639,-0.060015622,0.148836968613108,0.08456095194582,-0.421558084,-0.0001202758435,1.00053352693729,4830.26357941669,2437.65177705831
"log_lik_y[2]",-0.0378235029762306,-0.0066978156,0.0738031730677617,0.00992740624363194,-0.1823213765,-9.97674981500002e-08,1.00087647399702,4757.40372535021,2489.44379051375
"log_lik_y[3]",-0.0196686435286029,-0.00106942295,0.0504093340065353,0.00158552548740094,-0.107354972,-1.70785357e-10,1.00037280627454,4643.89140129326,2476.08290548007
"log_lik_y[4]",-0.0158617201805052,-0.000500320005,0.045092981312031,0.00074177440892124,-0.0860753328,-9.70540440500017e-12,1.0002975279033,4575.21152555207,2425.01002144582
"log_lik_y[5]",-0.0136134423362226,-0.00026313852,0.0420055722539948,0.000390129168561068,-0.07478782885,-1.242496625e-12,1.00019502328244,4514.75923740399,2395.02788364
"log_lik_y[6]",-0.0119839320300811,-0.000146478305,0.0399155295282093,0.00021716873492483,-0.0649342663,-1.34475484500001e-13,1.00021021233268,4458.13197821907,2380.52923878618
"log_lik_y[7]",-0.0106212768520763,-7.25268275e-05,0.0384435536995423,0.000107528274450499,-0.05598552215,-9.09770722500004e-15,1.00026392820516,4388.05524611873,2395.14618277599
"log_lik_y[8]",-0.00979126553056933,-4.1887171e-05,0.0378505558963793,6.21019197245568e-05,-0.05108069445,-1.10773182500002e-15,1.00030871720581,4328.17324047986,2412.44324136344
"log_lik_y[9]",-1.4610729814775,-1.41626805,0.549673664045699,0.54608331519,-2.428665,-0.6460634885,1.00113874143107,1864.64013480634,2541.00708796259
"log_lik_y[10]",-1.0444132012575,-1.00294775,0.41492190970381,0.40799758356,-1.788634085,-0.4360572905,1.00071498913593,2335.93032534672,3163.37137398785
"log_lik_y[11]",-3.555766148125,-3.37327135,1.02077181411883,0.91009690107,-5.473007195,-2.249137155,1.00135922496905,5051.88850754548,2736.98466870946
"log_lik_y[12]",-0.210914101908143,-0.172040425,0.166442842274787,0.1486571781618,-0.539908662,-0.019912828,1.00115473614321,5422.25437871384,2735.82681783778
"log_lik_y[13]",-0.0764681224601375,-0.0354807775,0.101969554751943,0.04867396304358,-0.292871523,-0.000384896575500001,1.00051891773604,4366.51643151566,2957.64540374455
"log_lik_y[14]",-0.0572014807200946,-0.018933937,0.0912077333723992,0.027303258356409,-0.2450321075,-5.728366135e-05,1.00020532309173,4019.20677354944,2855.90296163736
"log_lik_y[15]",-0.0519748993815589,-0.0146685345,0.0886675469247643,0.021407814543234,-0.2325331895,-2.60496378500001e-05,1.00027260624876,3909.73824430365,2901.56976033486
"log_lik_y[16]",-0.0440130820281268,-0.00879355645,0.0862628260189035,0.0129730305212634,-0.208543981,-4.32836548500004e-06,1.00035830838185,3696.26722689833,2912.41649209331
